(17, 16, 2, 'S')
(17, 18, 1, 'R')
(17, 44, 1, 'SV')
(18, 19, 2, 'S')
(18, 45, 1, 'SV')
(19, 20, 2, 'R')
(20, 21, 3, 'S')
(20, 22, 1, 'SV')
(21, 22, 1, 'R')
(23, 22, 2, 'S')
(23, 24, 1, 'R')
(23, 27, 1, 'SV')
(24, 25, 2, 'S')
(25, 26, 1, 'R')
(26, 27, 3, 'S')
(27, 28, 2, 'R')
(28, 29, 2, 'S')
(29, 30, 2, 'R')
(30, 31, 1, 'SV')
(30, 31, 3, 'S')
(31, 32, 2, 'R')
(32, 33, 2, 'S')
(45, 44, 2, 'S')
(45, 46, 1, 'R')
(43, 44, 1, 'R')
(43, 42, 2, 'S')
(46, 47, 2, 'S')
(21, 21, 1, 'SV')
(26, 26, 1, 'SV')
(24, 25, 1, 'D')
(43, 46, 1, 'D')
