[8, 9, 10, 11, 12, 13, 16, 17, 15, 60, 59, 58, 14, 61, 64, 65, 66, 67, 68, 69, 70, 71, 63, 62]
(8, 9, 2, 'S')
(9, 10, 1, 'R')
(9, 12, 1, 'SV')
(10, 11, 1, 'S')
(11, 12, 1, 'R')
(13, 12, 2, 'S')
(13, 16, 1, 'SV')
(13, 14, 1, 'R')
(16, 17, 2, 'S')
(15, 16, 1, 'R')
(15, 60, 1, 'SV')
(15, 14, 2, 'S')
(59, 60, 1, 'R')
(60, 61, 2, 'S')
(59, 58, 2, 'S')
(14, 59, 1, 'SV')
(61, 64, 1, 'SV')
(61, 62, 1, 'R')
(64, 65, 2, 'S')
(63, 64, 1, 'R')
(65, 66, 2, 'R')
(66, 67, 3, 'S')
(66, 70, 1, 'SV')
(67, 68, 2, 'R')
(69, 68, 2, 'S')
(69, 70, 1, 'R')
(70, 71, 2, 'S')
(62, 63, 1, 'S')
