(0, 1, 2, 'S')
(1, 2, 0, 'R')
(2, 3, 3, 'S')
(3, 4, 0, 'R')
(5, 4, 2, 'S')
(5, 6, 0, 'R')
(6, 7, 2, 'S')
(8, 9, 2, 'S')
(9, 10, 0, 'R')
(10, 11, 1, 'S')
(11, 12, 0, 'R')
(13, 12, 2, 'S')
(13, 14, 0, 'R')
(15, 14, 2, 'S')
(15, 16, 0, 'R')
(16, 17, 2, 'S')
(18, 19, 2, 'S')
(19, 20, 0, 'R')
(21, 20, 1, 'S')
(21, 22, 0, 'R')
(22, 23, 1, 'S')
(23, 24, 0, 'R')
(25, 24, 2, 'S')
(25, 26, 0, 'R')
(27, 26, 2, 'S')
(27, 28, 0, 'R')
(28, 29, 2, 'S')
(30, 31, 2, 'S')
(32, 33, 2, 'S')
(34, 35, 2, 'S')
(36, 37, 2, 'S')
(37, 38, 0, 'R')
(38, 39, 1, 'S')
(39, 40, 0, 'R')
(40, 41, 2, 'S')
(42, 43, 2, 'S')
(45, 44, 2, 'S')
(45, 46, 0, 'R')
(46, 47, 2, 'S')
(47, 48, 0, 'R')
(48, 49, 3, 'S')
(49, 50, 0, 'R')
(51, 50, 2, 'S')
(51, 52, 0, 'R')
(53, 52, 2, 'S')
(53, 54, 0, 'R')
(54, 55, 2, 'S')
(56, 57, 2, 'S')
(59, 58, 2, 'S')
(59, 60, 0, 'R')
(60, 61, 2, 'S')
(61, 62, 0, 'R')
(62, 63, 1, 'S')
(63, 64, 0, 'R')
(64, 65, 2, 'S')
(65, 66, 0, 'R')
(66, 67, 3, 'S')
(67, 68, 0, 'R')
(69, 68, 2, 'S')
(69, 70, 0, 'R')
(70, 71, 2, 'S')
(73, 72, 2, 'S')
(73, 74, 0, 'R')
(74, 75, 2, 'S')
(75, 76, 0, 'R')
(76, 77, 3, 'S')
(77, 78, 0, 'R')
(79, 78, 4, 'S')
(79, 80, 0, 'R')
(80, 81, 4, 'S')
(81, 82, 0, 'R')
(83, 82, 2, 'S')
(83, 84, 0, 'R')
(84, 85, 2, 'S')
(86, 87, 2, 'S')
(88, 89, 2, 'S')
(91, 90, 2, 'S')
(91, 92, 0, 'R')
(93, 92, 2, 'S')
(93, 94, 0, 'R')
(95, 94, 2, 'S')
(95, 96, 0, 'R')
(96, 97, 2, 'S')
(97, 98, 0, 'R')
(98, 99, 3, 'S')
(99, 100, 0, 'R')
(101, 100, 2, 'S')
(101, 102, 0, 'R')
(102, 103, 2, 'S')
(104, 105, 2, 'S')
(105, 106, 0, 'R')
(106, 107, 1, 'S')
(107, 108, 0, 'R')
(108, 109, 2, 'S')
(110, 111, 2, 'S')
(113, 112, 2, 'S')
(113, 114, 0, 'R')
(115, 114, 2, 'S')
(115, 116, 0, 'R')
(116, 117, 2, 'S')
(118, 119, 2, 'S')
(120, 121, 2, 'S')
(123, 122, 2, 'S')
(123, 124, 0, 'R')
(125, 124, 2, 'S')
(125, 126, 0, 'R')
(126, 127, 2, 'S')
(128, 129, 2, 'S')
(130, 131, 2, 'S')
(131, 132, 0, 'R')
(132, 133, 1, 'S')
(133, 134, 0, 'R')
(134, 135, 2, 'S')
(136, 137, 0, 'S')
(2, 81, 0, 'SV')
(3, 78, 0, 'SV')
(6, 83, 0, 'SV')
(9, 12, 0, 'SV')
(13, 16, 0, 'SV')
(14, 59, 0, 'SV')
(15, 60, 0, 'SV')
(21, 24, 0, 'SV')
(25, 114, 0, 'SV')
(26, 113, 0, 'SV')
(27, 116, 0, 'SV')
(28, 115, 0, 'SV')
(45, 49, 0, 'SV')
(51, 53, 0, 'SV')
(52, 54, 0, 'SV')
(61, 64, 0, 'SV')
(66, 70, 0, 'SV')
(73, 79, 0, 'SV')
(92, 94, 0, 'SV')
(96, 101, 0, 'SV')
(124, 126, 0, 'SV')
(131, 134, 0, 'SV')
