(0, 1, 1, 'S')
(1, 2, 0, 'R')
(2, 3, 1, 'S')
(3, 4, 0, 'R')
(4, 5, 2, 'S')
(5, 6, 0, 'R')
(7, 6, 1, 'S')
(7, 8, 0, 'R')
(8, 9, 1, 'S')
(9, 10, 0, 'R')
(10, 11, 2, 'S')
(11, 12, 0, 'R')
(12, 13, 1, 'S')
(13, 14, 0, 'R')
(14, 15, 1, 'S')
(15, 16, 0, 'R')
(16, 17, 1, 'S')
(17, 18, 0, 'R')
(18, 19, 2, 'S')
(20, 21, 2, 'S')
(22, 23, 2, 'S')
(23, 24, 0, 'R')
(24, 25, 1, 'S')
(25, 26, 0, 'R')
(26, 27, 1, 'S')
(27, 28, 0, 'R')
(28, 29, 1, 'S')
(30, 31, 2, 'S')
(32, 33, 2, 'S')
(35, 34, 2, 'S')
(35, 36, 0, 'R')
(37, 36, 2, 'S')
(37, 38, 0, 'R')
(39, 38, 2, 'S')
(39, 40, 0, 'R')
(41, 40, 2, 'S')
(41, 42, 0, 'R')
(42, 43, 2, 'S')
(45, 44, 2, 'S')
(45, 46, 0, 'R')
(46, 47, 2, 'S')
(48, 49, 2, 'S')
(49, 50, 0, 'R')
(50, 51, 1, 'S')
(51, 52, 0, 'R')
(52, 53, 2, 'S')
(53, 54, 0, 'R')
(54, 55, 1, 'S')
(55, 56, 0, 'R')
(56, 57, 2, 'S')
(58, 59, 2, 'S')
(59, 60, 0, 'R')
(61, 60, 3, 'S')
(61, 62, 0, 'R')
(62, 63, 3, 'S')
(63, 64, 0, 'R')
(64, 65, 4, 'S')
(65, 66, 0, 'R')
(67, 66, 3, 'S')
(67, 68, 0, 'R')
(69, 68, 3, 'S')
(69, 70, 0, 'R')
(70, 71, 3, 'S')
(71, 72, 0, 'R')
(73, 72, 3, 'S')
(73, 74, 0, 'R')
(74, 75, 3, 'S')
(75, 76, 0, 'R')
(77, 76, 2, 'S')
(77, 78, 0, 'R')
(78, 79, 2, 'S')
(79, 80, 0, 'R')
(80, 81, 3, 'S')
(81, 82, 0, 'R')
(82, 83, 2, 'S')
(83, 84, 0, 'R')
(84, 85, 3, 'S')
(85, 86, 0, 'R')
(86, 87, 3, 'S')
(87, 88, 0, 'R')
(88, 89, 3, 'S')
(89, 90, 0, 'R')
(90, 91, 3, 'S')
(91, 92, 0, 'R')
(92, 93, 2, 'S')
(94, 95, 2, 'S')
(95, 96, 0, 'R')
(96, 97, 1, 'S')
(97, 98, 0, 'R')
(98, 99, 2, 'S')
(99, 100, 0, 'R')
(100, 101, 1, 'S')
(101, 102, 0, 'R')
(102, 103, 2, 'S')
(104, 105, 2, 'S')
(106, 107, 2, 'S')
(107, 108, 0, 'R')
(108, 109, 3, 'S')
(109, 110, 0, 'R')
(110, 111, 2, 'S')
(112, 113, 2, 'S')
(114, 115, 2, 'S')
(115, 116, 0, 'R')
(116, 117, 3, 'S')
(117, 118, 0, 'R')
(119, 118, 2, 'S')
(119, 120, 0, 'R')
(121, 120, 2, 'S')
(121, 122, 0, 'R')
(122, 123, 2, 'S')
(123, 124, 0, 'R')
(124, 125, 3, 'S')
(125, 126, 0, 'R')
(126, 127, 2, 'S')
(128, 129, 2, 'S')
(129, 130, 0, 'R')
(130, 131, 3, 'S')
(131, 132, 0, 'R')
(133, 132, 2, 'S')
(133, 134, 0, 'R')
(134, 135, 2, 'S')
(136, 137, 2, 'S')
(138, 139, 2, 'S')
(139, 140, 0, 'R')
(140, 141, 1, 'S')
(141, 142, 0, 'R')
(142, 143, 2, 'S')
(144, 145, 2, 'S')
(146, 147, 2, 'S')
(148, 149, 2, 'S')
(149, 150, 0, 'R')
(150, 151, 1, 'S')
(151, 152, 0, 'R')
(152, 153, 2, 'S')
(154, 155, 2, 'S')
(156, 157, 2, 'S')
(158, 159, 1, 'S')
(160, 161, 1, 'S')
(4, 45, 0, 'SV')
(7, 46, 0, 'SV')
(35, 40, 0, 'SV')
(36, 39, 0, 'SV')
(37, 42, 0, 'SV')
(38, 41, 0, 'SV')
(61, 117, 0, 'SV')
(67, 116, 0, 'SV')
(68, 115, 0, 'SV')
(69, 120, 0, 'SV')
(70, 119, 0, 'SV')
(74, 78, 0, 'SV')
(95, 98, 0, 'SV')
(99, 102, 0, 'SV')
(108, 109, 0, 'SV')
(122, 125, 0, 'SV')
(130, 133, 0, 'SV')
(139, 142, 0, 'SV')
