(0, 1, 2, 'S')
(1, 2, 0, 'R')
(3, 2, 1, 'S')
(3, 4, 0, 'R')
(4, 5, 1, 'S')
(5, 6, 0, 'R')
(6, 7, 2, 'S')
(9, 8, 2, 'S')
(9, 10, 0, 'R')
(10, 11, 2, 'S')
(12, 13, 2, 'S')
(13, 14, 0, 'R')
(14, 15, 1, 'S')
(15, 16, 0, 'R')
(16, 17, 2, 'S')
(17, 18, 0, 'R')
(18, 19, 3, 'S')
(19, 20, 0, 'R')
(20, 21, 2, 'S')
(22, 23, 2, 'S')
(25, 24, 2, 'S')
(25, 26, 0, 'R')
(27, 26, 2, 'S')
(27, 28, 0, 'R')
(28, 29, 2, 'S')
(29, 30, 0, 'R')
(30, 31, 3, 'S')
(31, 32, 0, 'R')
(33, 32, 2, 'S')
(33, 34, 0, 'R')
(35, 34, 2, 'S')
(35, 36, 0, 'R')
(36, 37, 2, 'S')
(39, 38, 2, 'S')
(39, 40, 0, 'R')
(41, 40, 2, 'S')
(41, 42, 0, 'R')
(43, 42, 2, 'S')
(43, 44, 0, 'R')
(44, 45, 2, 'S')
(45, 46, 0, 'R')
(46, 47, 3, 'S')
(47, 48, 0, 'R')
(49, 48, 2, 'S')
(49, 50, 0, 'R')
(50, 51, 2, 'S')
(53, 52, 2, 'S')
(53, 54, 0, 'R')
(54, 55, 2, 'S')
(55, 56, 0, 'R')
(56, 57, 3, 'S')
(57, 58, 0, 'R')
(58, 59, 2, 'S')
(59, 60, 0, 'R')
(60, 61, 3, 'S')
(61, 62, 0, 'R')
(63, 62, 2, 'S')
(63, 64, 0, 'R')
(65, 64, 2, 'S')
(65, 66, 0, 'R')
(67, 66, 2, 'S')
(67, 68, 0, 'R')
(69, 68, 2, 'S')
(69, 70, 0, 'R')
(70, 71, 2, 'S')
(71, 72, 0, 'R')
(72, 73, 1, 'S')
(73, 74, 0, 'R')
(74, 75, 2, 'S')
(77, 76, 2, 'S')
(77, 78, 0, 'R')
(79, 78, 2, 'S')
(79, 80, 0, 'R')
(80, 81, 2, 'S')
(82, 83, 2, 'S')
(85, 84, 2, 'S')
(85, 86, 0, 'R')
(87, 86, 2, 'S')
(87, 88, 0, 'R')
(89, 88, 2, 'S')
(89, 90, 0, 'R')
(91, 90, 2, 'S')
(91, 92, 0, 'R')
(92, 93, 2, 'S')
(94, 95, 2, 'S')
(95, 96, 0, 'R')
(96, 97, 1, 'S')
(97, 98, 0, 'R')
(98, 99, 2, 'S')
(100, 101, 2, 'S')
(102, 103, 2, 'S')
(104, 105, 2, 'S')
(107, 106, 2, 'S')
(107, 108, 0, 'R')
(108, 109, 2, 'S')
(110, 111, 2, 'S')
(112, 113, 2, 'S')
(114, 115, 2, 'S')
(116, 117, 2, 'S')
(119, 118, 2, 'S')
(119, 120, 0, 'R')
(120, 121, 2, 'S')
(121, 122, 0, 'R')
(122, 123, 3, 'S')
(123, 124, 0, 'R')
(125, 124, 2, 'S')
(125, 126, 0, 'R')
(126, 127, 2, 'S')
(128, 129, 2, 'S')
(130, 131, 2, 'S')
(132, 133, 1, 'S')
(134, 135, 1, 'S')
(3, 6, 0, 'SV')
(8, 10, 0, 'SV')
(13, 16, 0, 'SV')
(18, 19, 0, 'SV')
(25, 78, 0, 'SV')
(26, 79, 0, 'SV')
(28, 64, 0, 'SV')
(33, 60, 0, 'SV')
(34, 59, 0, 'SV')
(35, 66, 0, 'SV')
(36, 65, 0, 'SV')
(40, 107, 0, 'SV')
(41, 108, 0, 'SV')
(44, 50, 0, 'SV')
(54, 58, 0, 'SV')
(57, 57, 0, 'SV')
(67, 69, 0, 'SV')
(68, 70, 0, 'SV')
(71, 74, 0, 'SV')
(77, 80, 0, 'SV')
(85, 87, 0, 'SV')
(86, 88, 0, 'SV')
(89, 91, 0, 'SV')
(90, 92, 0, 'SV')
(95, 98, 0, 'SV')
(120, 126, 0, 'SV')
