(1, 0, 2, 'S')
(1, 2, 0, 'R')
(3, 2, 2, 'S')
(3, 4, 0, 'R')
(5, 4, 2, 'S')
(5, 6, 0, 'R')
(7, 6, 2, 'S')
(7, 8, 0, 'R')
(9, 8, 2, 'S')
(9, 10, 0, 'R')
(11, 10, 2, 'S')
(11, 12, 0, 'R')
(12, 13, 2, 'S')
(14, 15, 2, 'S')
(17, 16, 2, 'S')
(17, 18, 0, 'R')
(19, 18, 2, 'S')
(19, 20, 0, 'R')
(20, 21, 2, 'S')
(23, 22, 2, 'S')
(23, 24, 0, 'R')
(25, 24, 2, 'S')
(25, 26, 0, 'R')
(27, 26, 2, 'S')
(27, 28, 0, 'R')
(28, 29, 2, 'S')
(30, 31, 2, 'S')
(32, 33, 2, 'S')
(34, 35, 2, 'S')
(37, 36, 2, 'S')
(37, 38, 0, 'R')
(38, 39, 2, 'S')
(41, 40, 2, 'S')
(41, 42, 0, 'R')
(43, 42, 2, 'S')
(43, 44, 0, 'R')
(45, 44, 2, 'S')
(45, 46, 0, 'R')
(47, 46, 2, 'S')
(47, 48, 0, 'R')
(49, 48, 2, 'S')
(49, 50, 0, 'R')
(50, 51, 2, 'S')
(53, 52, 2, 'S')
(53, 54, 0, 'R')
(55, 54, 2, 'S')
(55, 56, 0, 'R')
(56, 57, 2, 'S')
(59, 58, 2, 'S')
(59, 60, 0, 'R')
(61, 60, 2, 'S')
(61, 62, 0, 'R')
(62, 63, 2, 'S')
(65, 64, 2, 'S')
(65, 66, 0, 'R')
(67, 66, 2, 'S')
(67, 68, 0, 'R')
(68, 69, 2, 'S')
(69, 70, 0, 'R')
(70, 71, 1, 'S')
(71, 72, 0, 'R')
(72, 73, 2, 'S')
(74, 75, 2, 'S')
(75, 76, 0, 'R')
(76, 77, 3, 'S')
(77, 78, 0, 'R')
(79, 78, 2, 'S')
(79, 80, 0, 'R')
(80, 81, 2, 'S')
(83, 82, 2, 'S')
(83, 84, 0, 'R')
(84, 85, 2, 'S')
(85, 86, 0, 'R')
(86, 87, 3, 'S')
(87, 88, 0, 'R')
(89, 88, 2, 'S')
(89, 90, 0, 'R')
(90, 91, 2, 'S')
(92, 93, 2, 'S')
(93, 94, 0, 'R')
(94, 95, 1, 'S')
(95, 96, 0, 'R')
(96, 97, 2, 'S')
(98, 99, 2, 'S')
(101, 100, 2, 'S')
(101, 102, 0, 'R')
(103, 102, 2, 'S')
(103, 104, 0, 'R')
(104, 105, 2, 'S')
(106, 107, 2, 'S')
(108, 109, 2, 'S')
(110, 111, 2, 'S')
(112, 113, 2, 'S')
(114, 115, 2, 'S')
(116, 117, 2, 'S')
(117, 118, 0, 'R')
(118, 119, 3, 'S')
(119, 120, 0, 'R')
(120, 121, 3, 'S')
(121, 122, 0, 'R')
(122, 123, 2, 'S')
(124, 125, 0, 'S')
(2, 23, 0, 'SV')
(3, 24, 0, 'SV')
(6, 43, 0, 'SV')
(7, 44, 0, 'SV')
(9, 102, 0, 'SV')
(10, 101, 0, 'SV')
(11, 104, 0, 'SV')
(12, 103, 0, 'SV')
(17, 26, 0, 'SV')
(18, 25, 0, 'SV')
(19, 28, 0, 'SV')
(20, 27, 0, 'SV')
(37, 39, 0, 'SV')
(41, 48, 0, 'SV')
(42, 47, 0, 'SV')
(45, 50, 0, 'SV')
(46, 49, 0, 'SV')
(55, 68, 0, 'SV')
(56, 67, 0, 'SV')
(53, 66, 0, 'SV')
(54, 65, 0, 'SV')
(59, 61, 0, 'SV')
(60, 62, 0, 'SV')
(69, 72, 0, 'SV')
(76, 80, 0, 'SV')
(77, 77, 0, 'SV')
(84, 90, 0, 'SV')
(87, 87, 0, 'SV')
(93, 96, 0, 'SV')
